ICDec,ICRA,ICsigmaR,ICtime,ICmsec
38.7837,132.134,0.465322,2016-01-20 00:13:49,348363
0.334467,143.543,2.13556,2016-01-02 19:45:18,377262
72.1807,266.732,0.859379,2016-01-01 21:51:11,561345
56.4433,198.085,0.915644,2016-01-03 08:47:33,35635
0.761183,304.278,7.20633,2016-01-25 10:09:04,178090
12.688,81.0515,0.993593,2016-01-03 12:22:32,994257
10.4311,235.48,1.69957,2016-01-15 08:30:11,883614
16.7231,133.451,0.736825,2016-01-27 06:24:12,336972
80.0733,125.588,1.93364,2016-01-17 09:31:51,691700
47.7038,68.3458,0.665371,2016-01-14 01:47:30,852418
6.13862,269.437,0.746218,2016-01-21 15:45:31,563354
64.313,40.9674,1.70926,2016-01-17 07:46:39,101180
36.8894,34.156,0.508858,2016-01-04 19:40:19,385818
49.4987,341.206,0.254602,2016-01-18 10:12:52,282439
4.30931,252.415,0.995056,2016-01-17 22:27:56,707742
3.64759,26.5406,1.96609,2016-01-17 07:53:33,809545
76.2067,57.1673,0.340791,2016-01-22 15:08:26,497209
80.971,348.253,4.37093,2016-01-03 19:06:21,36342
55.4576,220.893,2.15138,2016-01-22 22:47:06,607475
75.4989,169.787,2.14504,2016-01-27 13:06:59,422632
28.2157,129.279,6.59025,2016-01-28 11:47:22,580409
1.38014,351.047,0.424822,2016-01-16 13:01:15,120151
28.2963,12.471,0.983979,2016-01-29 20:20:33,749181
35.8141,320.429,0.458848,2016-01-03 18:07:12,817985
83.6593,10.263,0.387602,2016-01-28 00:08:57,358284
31.5462,327.45,12.0639,2016-01-12 05:36:53,708025
31.3204,28.5623,0.331925,2016-01-05 11:32:24,877957
78.4247,248.156,0.979587,2016-01-14 13:01:33,274348
1.17838,46.4872,1.06249,2016-01-12 18:57:24,334153
18.7976,179.595,7.74653,2016-01-11 21:36:18,353444
39.9245,226.183,0.781131,2016-01-20 22:52:40,628670
67.3762,154.918,0.691297,2016-01-03 08:04:29,897920
40.0645,136.702,0.633123,2016-01-23 20:07:12,950074
46.9392,172.296,0.658086,2016-01-05 16:13:31,89277
14.8408,190.129,1.1401,2016-01-08 14:40:05,165788
50.0938,94.8995,1.04261,2016-01-30 16:38:49,113487
89.6268,204.726,1.76486,2016-01-07 18:50:14,593886
61.5005,9.98427,1.97751,2016-01-10 13:19:20,631776
36.5647,203.134,1.21664,2016-01-05 16:48:24,995840
89.6727,20.1069,0.237235,2016-01-16 18:17:47,538671
12.1052,164.782,1.02955,2016-01-20 23:29:30,37297
52.8863,289.623,2.63158,2016-01-02 04:53:50,404429
80.7746,28.6698,0.366006,2016-01-05 16:43:42,143285
67.0306,234.451,1.61551,2016-01-12 01:25:37,842039
21.1782,327.375,0.827274,2016-01-25 23:22:27,544106
50.1186,301.301,1.10491,2016-01-25 23:51:18,157080
64.5275,53.353,1.06073,2016-01-12 18:12:15,661132
68.2697,276.387,0.349164,2016-01-05 10:39:00,230198
14.2528,40.6315,1.42048,2016-01-27 02:03:08,755542
50.5344,356.835,2.51156,2016-01-09 06:07:25,758559
32.167,341.625,0.489444,2016-01-26 15:56:31,242143
37.0094,203.701,0.575322,2016-01-03 01:25:05,244744
68.0884,213.547,5.80814,2016-01-14 22:13:31,313891
22.1471,229.56,1.0719,2016-01-10 00:07:00,914067
77.6656,18.8677,3.14084,2016-01-28 23:40:20,845150
53.469,205.516,1.35011,2016-01-31 03:32:37,781114
72.1214,51.1042,1.95881,2016-01-08 21:39:01,190456
24.2248,173.518,0.996935,2016-01-13 15:24:18,402573
60.2946,131.624,1.77091,2016-01-10 15:40:24,425293
0.642557,31.8437,2.02104,2016-01-21 13:11:20,280721
64.4252,240.358,0.450472,2016-01-23 00:06:42,759532
23.0853,265.314,1.39455,2016-01-25 14:33:29,481116
61.0663,208.86,1.85579,2016-01-24 16:34:50,871298
15.1184,139.701,4.24062,2016-01-10 04:44:46,410459
57.9235,174.35,1.30592,2016-01-20 08:31:00,150370
22.6755,263.6,1.81133,2016-01-07 16:43:12,132606
89.9184,10.1608,1.21522,2016-01-03 03:01:25,345650
53.7952,118.175,0.880101,2016-01-30 08:27:07,225751
56.7379,343.833,2.29816,2016-01-30 06:24:04,553767
58.4506,102.242,3.74248,2016-01-30 09:41:53,626426
2.32213,86.4911,0.906104,2016-01-21 18:55:15,635213
54.6427,191.342,0.704857,2016-01-17 17:08:30,547307
1.39742,17.6897,0.873017,2016-01-10 06:11:31,91539
8.57504,75.8958,3.45244,2016-01-13 15:40:53,945408
62.1005,215.048,1.30817,2016-01-19 07:09:15,385681
76.5187,187.282,0.839042,2016-01-11 11:52:42,534193
21.9803,25.6614,0.899943,2016-01-11 01:15:43,296612
83.4318,196.731,0.338773,2016-01-17 21:39:51,214362
20.8401,159.905,1.64563,2016-01-30 00:01:23,538223
73.2466,3.14934,1.24205,2016-01-18 19:20:02,870472
34.575,120.641,1.77475,2016-01-01 02:27:10,131756
79.6533,184.899,1.94105,2016-01-11 09:43:11,367165
66.6734,157.21,1.90186,2016-01-12 03:06:46,2480
18.054,255.405,0.901852,2016-01-17 20:25:57,69851
49.193,180.743,0.706109,2016-01-21 11:15:59,220896
10.5677,227.316,0.97788,2016-01-06 21:16:28,270724
71.4645,159.595,1.63896,2016-01-19 16:19:15,566555
16.2199,33.4579,1.14046,2016-01-17 13:35:11,346672
53.7536,358.884,6.7161,2016-01-12 21:49:21,709728
16.445,321.704,0.737593,2016-01-31 23:43:52,648248
21.0686,351.739,0.893616,2016-01-31 12:03:29,36571
28.6573,154.007,4.13323,2016-01-11 20:21:58,580778
50.976,257.406,1.92267,2016-01-19 22:16:45,8081
41.5184,185.587,0.556669,2016-01-06 11:44:43,309092
1.83204,246.181,0.554168,2016-01-25 17:56:38,218564
28.0588,306.122,2.70379,2016-01-25 07:31:13,436170
58.0345,248.019,1.35691,2016-01-28 20:09:51,834085
86.0902,130.333,1.10393,2016-01-11 03:19:11,528976
25.8486,347.16,4.33642,2016-01-30 07:22:47,423648
40.8009,277.174,3.94611,2016-01-25 00:38:51,899869
64.8649,314.99,3.02863,2016-01-21 04:51:50,573623
7.94403,345.98,0.460886,2016-01-31 01:20:18,804506
66.9182,310.365,1.02921,2016-01-18 08:20:32,73202
14.3744,218.454,1.10855,2016-01-12 09:19:21,465147
15.9304,122.003,0.843705,2016-01-16 02:44:40,724022
25.1743,195.515,3.84519,2016-01-30 07:27:28,783191
51.5624,56.5456,0.717874,2016-01-12 05:07:27,191011
52.1357,56.6334,0.491346,2016-01-19 14:05:58,903749
46.9823,317.906,1.85722,2016-01-06 02:54:22,602238
63.8569,200.429,10.1635,2016-01-26 18:13:04,882126
25.9729,291.243,0.657028,2016-01-30 12:57:43,676667
74.6347,124.324,0.812872,2016-01-10 13:26:58,125632
30.9303,236.089,2.45271,2016-01-15 23:31:38,931980
4.98885,81.5964,0.861113,2016-01-28 19:00:07,393553
9.9747,261.966,1.06427,2016-01-02 17:30:10,346629
23.1882,237.29,0.731096,2016-01-07 11:01:20,383392
27.2699,207.48,0.846109,2016-01-01 14:49:26,655754
87.0269,116.946,1.67234,2016-01-18 18:35:41,929810
32.127,157.236,0.613388,2016-01-18 17:53:36,390618
17.9865,70.3249,2.93408,2016-01-15 18:34:26,966112
27.0751,294.402,2.70552,2016-01-30 14:20:30,336116
30.7077,202.313,1.44494,2016-01-05 21:14:01,357324
12.7867,199.729,0.263609,2016-01-06 08:32:59,252120
23.4172,14.489,0.449461,2016-01-08 04:51:05,964851
41.848,211.31,1.49079,2016-01-31 17:53:36,323687
17.1651,282.503,1.4901,2016-01-24 01:19:09,727084
23.031,223.018,1.41744,2016-01-01 00:43:46,419938
75.2273,224.126,3.31163,2016-01-23 02:11:48,378706
72.8079,149.833,0.592301,2016-01-05 05:26:15,601334
59.1893,164.559,0.985568,2016-01-09 14:42:08,771789
16.9012,254.831,1.92986,2016-01-26 23:40:34,643641
15.8551,67.2916,2.71248,2016-01-13 12:56:59,785348
82.5475,37.7839,1.587,2016-01-23 17:08:48,642772
23.7856,88.4961,3.03203,2016-01-29 00:21:27,316676
85.6358,275.332,1.71597,2016-01-14 11:41:51,873294
53.306,290.618,0.759785,2016-01-11 18:25:35,542991
10.2405,92.177,0.903395,2016-01-29 13:42:12,84477
34.2065,134.578,0.61466,2016-01-26 22:36:38,14192
20.6929,216.075,0.839893,2016-01-12 13:38:23,712112
53.2283,199.289,1.47823,2016-01-06 19:06:13,647470
64.9796,173.441,0.340535,2016-01-05 02:15:38,67016
12.0555,170.368,0.996183,2016-01-12 04:27:00,693595
89.9958,28.5435,0.555444,2016-01-16 10:10:44,228091
53.1053,40.6194,0.398598,2016-01-09 09:26:17,161144
88.6083,196.509,1.22771,2016-01-24 01:59:11,34151
64.7495,307.431,3.97554,2016-01-21 02:49:46,606447
17.9729,276.634,2.45277,2016-01-17 01:38:08,294365
89.5477,231.428,0.563051,2016-01-22 18:17:57,130454
51.8477,221.977,3.42429,2016-01-14 21:26:42,473672
80.3223,357.051,0.85199,2016-01-12 19:47:30,433436
66.1688,203.326,0.772314,2016-01-21 03:02:00,997005
57.2667,102.153,1.16317,2016-01-22 12:04:17,136661
79.779,228.39,1.29083,2016-01-12 01:51:18,704047
30.1628,217.225,1.27609,2016-01-10 01:51:48,517549
65.8481,321.55,2.71749,2016-01-16 01:33:46,807270
80.0547,164.861,0.920736,2016-01-08 03:17:34,927097
53.8317,346.833,3.04206,2016-01-14 20:40:08,681390
15.8508,345.439,2.4332,2016-01-04 06:35:47,451928
75.0887,29.8254,8.03401,2016-01-16 06:57:49,204510
43.9886,247.639,0.935088,2016-01-22 10:31:07,761011
52.9831,74.871,2.08402,2016-01-31 15:37:39,136545
22.8159,160.824,2.83739,2016-01-28 03:36:08,645514
42.2311,100.644,2.14267,2016-01-06 18:14:23,431955
32.9493,345.319,0.974803,2016-01-28 11:46:04,254936
19.4274,93.5183,2.16203,2016-01-22 11:53:20,894383
40.7554,306.821,0.781982,2016-01-24 10:38:28,155828
27.0923,302.407,0.790454,2016-01-08 04:06:02,935548
37.044,112.296,1.0946,2016-01-02 06:09:32,690917
59.3902,130.801,0.596051,2016-01-28 00:40:16,791618
64.999,18.6202,1.74815,2016-01-13 13:32:38,374592
13.0958,158.509,2.89814,2016-01-30 09:31:37,544168
12.4919,172.58,0.500509,2016-01-23 10:28:28,820093
24.224,229.933,2.38358,2016-01-13 16:23:10,961473
40.3849,31.586,0.727026,2016-01-19 17:57:23,866653
73.7417,272.283,0.611058,2016-01-28 04:18:24,388038
18.0634,142.439,2.54613,2016-01-17 18:46:49,687143
75.5515,47.1988,1.11267,2016-01-07 21:25:29,540781
83.2249,89.1486,0.910917,2016-01-16 08:46:23,114383
65.4575,153.887,28.95,2016-01-21 20:38:29,892952
35.5231,5.81158,4.91028,2016-01-23 23:06:37,867267
33.6013,31.389,3.13156,2016-01-01 23:23:01,636791
47.9636,273.728,0.609599,2016-01-20 00:22:13,814405
60.3743,328.157,0.767563,2016-01-12 19:31:09,637964
15.902,115.636,1.50393,2016-01-22 11:31:19,943132
71.2977,59.3896,1.23431,2016-01-02 07:40:42,186145
79.4769,243.8,0.756328,2016-01-30 08:02:48,959959
34.4507,21.336,0.841393,2016-01-20 20:22:04,574032
56.2006,260.454,0.258705,2016-01-05 17:21:12,973276
65.1726,13.1876,0.444061,2016-01-02 21:36:16,961327
86.87,57.9417,1.68056,2016-01-04 03:25:40,574445
46.9706,8.90352,1.22151,2016-01-08 07:10:34,10613
48.0313,98.3679,0.52865,2016-01-17 10:34:07,241380
66.5897,319.5,1.78607,2016-01-25 23:22:45,933659
82.2094,265.809,0.512909,2016-01-11 00:46:57,96484
61.8038,86.6296,1.06441,2016-01-05 12:54:38,827427
64.9641,168.803,4.54663,2016-01-12 08:58:26,821386
79.2953,137.318,1.42607,2016-01-16 13:49:14,311065
42.9337,327.182,1.12249,2016-01-08 19:29:10,871947
70.0049,223.411,1.01584,2016-01-01 19:47:36,201092
27.9207,148.674,4.1003,2016-01-11 12:45:37,877185
45.5555,347.878,4.7913,2016-01-26 01:56:03,399801
67.9132,66.4384,1.02277,2016-01-01 15:15:21,985986
82.3085,233.044,0.830211,2016-01-27 20:00:08,527994
24.3566,316.645,0.755294,2016-01-13 08:24:37,570945
82.005,146.254,1.49038,2016-01-07 03:49:49,428342
44.9378,202.847,2.19365,2016-01-17 16:51:20,953555
17.3634,181.63,0.435004,2016-01-07 16:40:06,727341
86.2778,273.131,0.462994,2016-01-29 09:22:59,479096
73.0839,253.417,0.560647,2016-01-04 00:03:57,446268
69.2913,238.663,4.05804,2016-01-26 14:40:18,646346
12.661,7.83206,3.44853,2016-01-21 16:01:34,488035
67.6133,169.05,0.369766,2016-01-24 08:34:07,366363
67.0761,43.0614,1.78023,2016-01-06 02:21:43,187976
41.1335,72.8879,1.2512,2016-01-12 22:33:00,590783
3.94553,234.481,0.74013,2016-01-11 16:50:43,748541
33.9465,226.534,2.34414,2016-01-05 07:24:05,744700
72.8949,44.0185,0.595895,2016-01-06 18:52:08,959010
51.3021,208.823,1.77477,2016-01-22 16:13:19,974428
5.37746,303.428,0.733479,2016-01-31 01:23:45,599776
75.4673,122.432,3.83985,2016-01-07 09:21:30,110004
25.4601,354.438,0.525599,2016-01-24 02:11:40,763243
64.709,142.636,0.62679,2016-01-26 16:35:17,52341
71.0778,112.494,1.32879,2016-01-01 09:18:50,487062
51.4315,219.565,0.739716,2016-01-07 15:33:40,710408
50.4059,265.981,2.6541,2016-01-12 12:35:38,52562
21.7956,83.4545,2.58965,2016-01-25 09:59:47,282302
25.9216,323.321,1.28163,2016-01-26 07:26:49,239159
20.7769,179.753,0.705832,2016-01-24 07:24:32,619769
40.4871,340.101,2.35022,2016-01-02 22:56:18,834805
38.5882,192.029,0.5749,2016-01-12 10:10:56,911648
20.9931,356.057,0.615204,2016-01-08 05:21:33,600781
54.0079,353.609,1.31133,2016-01-04 11:14:12,783165
60.4329,2.14938,0.297649,2016-01-08 03:22:23,890363
44.0277,117.329,1.25011,2016-01-27 17:41:57,942187
61.6547,99.9675,0.267771,2016-01-01 00:24:05,306078
77.1587,303.087,1.28852,2016-01-01 12:07:03,394533
79.882,172.414,1.73648,2016-01-25 07:54:53,739597
65.3507,163.687,0.505125,2016-01-21 15:09:42,714763
63.1892,78.4114,1.36346,2016-01-07 16:32:22,97206
3.86874,93.4401,0.526572,2016-01-10 00:03:51,496018
24.7385,355.059,2.5535,2016-01-09 05:32:41,655574
60.8497,38.7648,3.2036,2016-01-02 07:35:38,504175
71.4517,208.788,1.28725,2016-01-12 18:36:09,816961
83.7014,195.914,0.385426,2016-01-30 10:05:06,961119
62.5925,138.295,0.538232,2016-01-12 22:23:43,319607
55.8134,143.148,1.16201,2016-01-11 16:34:43,697901
76.89,273.414,0.480778,2016-01-28 12:05:35,312251
85.7014,99.1838,5.80677,2016-01-28 03:48:45,756814
19.4949,187.288,1.82616,2016-01-09 09:23:08,111474
47.1978,44.8292,0.650731,2016-01-27 15:37:52,937143
41.0025,199.04,1.17151,2016-01-31 19:14:42,933692
4.63584,58.4194,3.10234,2016-01-23 16:45:45,209425
19.7269,174.176,0.372593,2016-01-23 14:40:37,274972
70.5174,121.909,0.883265,2016-01-24 20:56:48,111723
23.7265,111.876,3.06206,2016-01-31 17:02:28,141908
75.6977,329.161,1.82483,2016-01-04 12:58:36,813277
38.1046,124.891,0.59174,2016-01-24 00:50:16,319892
75.4228,123.395,1.15708,2016-01-11 14:40:37,295218
42.3189,278.869,1.62457,2016-01-18 12:30:23,318601
63.7799,199.863,0.608204,2016-01-28 10:12:26,622233
34.6643,115.845,3.85173,2016-01-21 02:18:56,747270
68.4008,309.121,2.47222,2016-01-22 00:42:55,96204
19.1466,11.8972,1.87403,2016-01-21 08:04:05,46500
84.7403,232.78,1.45526,2016-01-01 10:22:40,393638
36.3158,246.381,0.518737,2016-01-11 23:29:36,455479
51.6474,273.571,0.781206,2016-01-04 01:39:49,151938
83.6839,233.182,1.29701,2016-01-03 07:01:42,576715
73.1647,315.591,0.704126,2016-01-04 23:08:08,34672
50.017,195.252,0.803301,2016-01-10 03:47:03,351374
44.567,297.643,6.73675,2016-01-09 08:32:01,6262
25.6071,352.743,0.980668,2016-01-17 07:21:50,801059
9.95549,37.771,2.753,2016-01-07 19:01:45,626287
6.92324,15.1554,1.56714,2016-01-11 12:29:34,898816
20.507,33.046,1.23571,2016-01-10 05:33:33,435053
8.10325,118.064,1.25121,2016-01-28 18:31:23,796450
79.3688,298.954,2.23395,2016-01-12 23:30:02,123554
41.4552,268.932,1.33176,2016-01-27 14:06:34,192253
31.292,85.985,1.95653,2016-01-19 21:37:47,544004
65.8739,101.018,0.23075,2016-01-12 02:19:04,6672
25.1814,165.201,1.3165,2016-01-21 04:44:39,662033
43.5227,37.6816,2.46382,2016-01-03 19:40:31,456465
22.2601,68.1452,1.31998,2016-01-04 17:59:55,583811
24.363,308.005,2.09804,2016-01-26 16:58:50,799628
63.6414,331.479,0.313316,2016-01-03 23:20:02,832934
13.4272,60.9028,0.57486,2016-01-16 05:17:45,971790
2.94415,14.9179,0.396336,2016-01-19 00:34:19,958025
86.5205,51.9482,1.66211,2016-01-05 14:48:27,778498
82.9212,314.017,0.483621,2016-01-21 15:26:13,594649
61.2754,174.307,3.55385,2016-01-14 10:30:04,889495
84.4546,19.1598,1.0343,2016-01-08 10:17:07,326971
54.2598,270.896,0.458171,2016-01-27 12:04:57,682329
32.5772,327.965,0.430155,2016-01-25 10:35:14,523428
67.4569,303.674,0.772171,2016-01-28 18:06:25,182466
12.2567,253.908,0.501598,2016-01-31 03:15:38,52268
52.5944,117.717,0.717254,2016-01-25 21:37:10,759747
56.3534,296.273,0.687636,2016-01-07 09:48:30,5931
35.6282,186.126,0.206707,2016-01-14 02:11:35,494734
0.297986,71.5876,1.78541,2016-01-07 19:58:15,729460
78.9008,311.645,4.56749,2016-01-02 15:23:03,967949
30.6239,39.1834,0.370505,2016-01-07 16:54:07,913768
82.3671,72.3321,0.836257,2016-01-05 18:45:00,498663
75.9548,254.45,1.76967,2016-01-07 14:04:18,916612
64.0011,205.114,0.502586,2016-01-18 14:47:12,972801
22.1876,95.1632,1.97352,2016-01-10 11:33:30,144090
26.3415,93.0772,0.793065,2016-01-17 19:39:08,147189
85.2399,26.8442,1.48705,2016-01-12 19:46:50,533839
21.4453,48.3059,4.0216,2016-01-16 19:05:24,971468
84.0527,15.7287,2.45291,2016-01-31 19:38:00,90850
39.7626,269.854,0.645475,2016-01-07 21:23:05,828449
4.77542,158.323,1.36679,2016-01-05 07:32:10,228170
85.8725,84.2951,0.340248,2016-01-26 21:08:59,724899
41.3645,142.805,0.875681,2016-01-06 13:05:10,678388
63.6143,253.833,0.870298,2016-01-04 22:27:09,823828
63.3168,117.879,0.860955,2016-01-07 09:58:14,481185
68.5834,321.993,3.82502,2016-01-17 07:08:27,446320
23.9627,281.35,1.90807,2016-01-24 22:09:05,370758
46.8836,107.676,1.08339,2016-01-02 12:08:14,332095
37.615,297.528,0.434059,2016-01-02 20:54:43,4724
49.2905,216.554,1.80724,2016-01-14 01:12:01,220435
4.66726,270.953,1.84246,2016-01-22 23:05:18,921742
10.6044,185.37,0.573998,2016-01-12 03:06:51,173658
32.6912,9.82354,0.393312,2016-01-27 18:08:11,734793
21.3154,322.267,0.572081,2016-01-26 15:20:54,51901
33.0933,135.819,1.26376,2016-01-04 21:06:40,704120
62.519,218.529,3.95245,2016-01-11 21:09:57,501449
75.1026,350.295,1.5663,2016-01-07 20:55:56,371210
40.5594,285.071,1.89863,2016-01-29 12:04:57,390536
6.82086,335.526,1.08622,2016-01-20 15:09:53,531538
61.4134,276.526,3.13705,2016-01-12 22:05:37,91301
74.5841,217.499,0.876967,2016-01-21 11:56:04,823530
39.1356,0.83563,1.69473,2016-01-18 17:59:32,742834
80.7121,151.144,0.459788,2016-01-18 22:58:38,223091
88.0651,349.024,2.35373,2016-01-29 08:37:09,69959
89.0031,320.214,0.967309,2016-01-28 07:33:18,442714
69.382,156.056,10.1298,2016-01-20 21:18:51,153148
48.2862,2.77952,0.725612,2016-01-29 07:36:51,153048
44.2565,271.614,0.522421,2016-01-24 06:12:20,539578
23.8444,152.851,5.43195,2016-01-03 12:05:02,135709
33.8247,201.499,1.5846,2016-01-18 18:42:48,920160
13.1257,278.335,2.14051,2016-01-11 22:34:45,797393
83.2894,86.5015,0.625081,2016-01-28 23:27:47,65934
66.4016,208.577,0.600545,2016-01-16 00:19:35,807486
65.1906,43.153,0.288484,2016-01-01 16:17:03,233962
76.3903,64.1508,2.62324,2016-01-10 06:23:10,664068
72.3485,24.4959,1.26796,2016-01-07 14:34:33,783239
76.6885,85.2729,1.57368,2016-01-23 23:23:44,786949
73.3108,171.035,1.1768,2016-01-01 13:31:02,555776
66.7752,136.515,0.473816,2016-01-11 12:31:41,86398
38.6981,16.0106,0.905071,2016-01-15 06:24:41,239735
8.9301,189.077,1.72967,2016-01-19 10:35:06,92590
44.5662,73.785,1.21111,2016-01-19 23:41:47,418129
62.375,192.908,1.33422,2016-01-15 01:18:52,745154
17.1674,355.853,3.12525,2016-01-07 03:21:25,38742
23.0585,60.367,2.51565,2016-01-12 04:35:11,128942
26.4501,76.0141,1.73096,2016-01-12 06:27:37,812056
64.1329,58.4042,0.265769,2016-01-28 20:31:02,927787
66.77,169.207,3.6715,2016-01-18 21:13:50,394108
8.80697,319.679,0.589844,2016-01-11 21:01:37,452410
10.3633,114.261,3.12466,2016-01-01 15:25:51,464437
70.8646,198.856,1.81747,2016-01-19 01:49:52,746417
6.67505,241.047,0.994955,2016-01-22 02:53:58,152031
60.1087,345.315,0.636383,2016-01-02 01:36:17,373116
3.81487,93.315,1.29051,2016-01-23 05:36:31,375363
58.5172,225.801,0.385138,2016-01-30 20:59:11,319569
81.6921,345.082,1.01026,2016-01-17 09:04:52,474290
81.3702,79.0084,1.03515,2016-01-31 09:43:55,918368
21.7276,280.998,5.67482,2016-01-29 14:20:12,4290
33.4762,351.888,2.43683,2016-01-08 03:13:58,514282
10.507,43.2562,7.37557,2016-01-28 17:35:15,147922
4.12032,146.652,1.4156,2016-01-09 02:35:52,625245
80.215,165.61,0.280668,2016-01-13 05:21:32,829226
26.166,201.965,0.749086,2016-01-11 14:45:06,745386
73.2289,227.846,1.34878,2016-01-31 04:01:25,763881
30.9809,287.278,1.72671,2016-01-02 21:57:48,493293
67.2271,117.014,1.06185,2016-01-25 18:28:44,994250
40.7433,235.419,0.854831,2016-01-23 04:18:35,472543
83.2613,108.641,0.869512,2016-01-17 03:57:34,45838
13.9368,160.183,0.780769,2016-01-26 17:31:28,269353
60.257,96.8329,0.786572,2016-01-21 13:24:35,592235
5.99316,160.71,1.64783,2016-01-19 05:57:49,161667
45.4682,181.172,0.483674,2016-01-10 11:35:36,387436
17.1682,177.934,0.684525,2016-01-21 15:33:58,714522
78.1326,243.842,0.796077,2016-01-21 05:01:47,351323
45.6287,322.291,2.44451,2016-01-03 12:20:54,943142
27.7668,14.6228,3.1466,2016-01-02 12:41:13,316996
79.7819,258.905,1.76624,2016-01-22 04:43:12,120091
25.6282,107.372,1.48501,2016-01-15 14:11:36,615045
49.5057,291.12,1.3428,2016-01-17 17:54:38,942270
80.7626,166.795,1.27019,2016-01-08 04:56:06,111830
10.7597,186.53,3.31695,2016-01-07 10:08:55,831288
35.2961,45.1438,1.50673,2016-01-12 14:50:34,965415
21.3709,313.446,1.92897,2016-01-16 20:41:21,223646
42.5185,57.4687,1.37819,2016-01-11 23:57:39,988007
3.9367,298.775,1.9316,2016-01-17 08:36:13,463070
6.5264,12.7789,1.64564,2016-01-17 20:21:03,33693
72.5751,215.98,1.44944,2016-01-17 01:21:35,516692
71.4765,185.448,0.943016,2016-01-22 08:02:52,987226
58.7346,350.9,0.542433,2016-01-07 23:16:12,361532
26.0283,258.223,1.88857,2016-01-12 01:07:17,841044
17.2009,348.767,0.707768,2016-01-17 04:04:48,462352
59.3796,317.1,0.549058,2016-01-06 22:08:34,859277
9.21939,20.881,1.22881,2016-01-18 12:37:20,228379
88.8796,300.855,2.53719,2016-01-17 14:25:17,413716
21.9377,323.831,1.64209,2016-01-13 07:06:41,747500
78.5753,190.372,0.851536,2016-01-08 15:50:08,715758
16.2726,182.199,0.401888,2016-01-26 05:37:45,717156
76.6722,273.687,0.729136,2016-01-24 06:18:09,981441
61.3437,121.635,1.1025,2016-01-20 00:01:40,820199
68.4076,66.4828,0.47859,2016-01-23 15:17:35,403757
71.8199,117.634,3.57964,2016-01-30 15:07:09,731615
30.829,53.6329,0.637228,2016-01-29 01:00:21,645146
78.0985,297.837,2.10883,2016-01-18 15:32:02,336810
13.0611,257.789,1.01035,2016-01-31 02:41:52,519700
5.0093,272.882,15.8738,2016-01-29 01:15:40,394064
52.8707,88.5981,0.452073,2016-01-21 06:06:51,882179
4.90494,293.552,0.436871,2016-01-28 05:52:54,270451
12.1899,88.6177,0.514167,2016-01-17 06:20:35,450074
65.0796,26.6791,1.76521,2016-01-12 17:08:38,973192
28.1544,338.906,0.756708,2016-01-25 23:48:51,960784
